,Altimeter,AltimeterFlag,Date,DewPointCelsius,DewPointCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,DryBulbFarenheit,DryBulbFarenheitFlag,HourlyPrecip,HourlyPrecipFlag,PressureChange,PressureChangeFlag,PressureTendency,PressureTendencyFlag,RecordType,RecordTypeFlag,RelativeHumidity,RelativeHumidityFlag,SeaLevelPressure,SeaLevelPressureFlag,SkyCondition,SkyConditionFlag,StationPressure,StationPressureFlag,StationType,Time,ValueForWindCharacter,ValueForWindCharacterFlag,Visibility,VisibilityFlag,WBAN,WeatherType,WeatherTypeFlag,WetBulbCelsius,WetBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WindDirection,WindDirectionFlag,WindSpeed,WindSpeedFlag
8582,29.78,,20130316.0,-14.4, ,6.0, ,3.3, ,38.0, , , , , , , ,AA, ,26.0, ,29.78, ,FEW095 BKN150, ,29.75, ,11.0,1654.0, , ,10.0, ,14739.0, , ,-1.9, ,28.0, ,270.0, ,3.0, 
8583,29.78,,20130316.0,-14.4, ,6.0, ,3.3, ,38.0, , , , , , , ,AA, ,26.0, ,29.78, ,BKN085, ,29.75, ,11.0,1754.0, , ,10.0, ,14739.0, , ,-1.9, ,28.0, ,280.0, ,5.0, 
8584,29.81,,20130316.0,-11.7, ,11.0, ,2.8, ,37.0, , , , , , , ,AA, ,34.0, ,29.81, ,OVC070, ,29.78, ,11.0,1854.0, , ,10.0, ,14739.0, , ,-1.7, ,29.0, ,120.0, ,7.0, 
8585,29.84,,20130316.0,-8.3, ,17.0, ,1.7, ,35.0, , , , , , , ,AA, ,48.0, ,29.83, ,OVC080, ,29.81, ,11.0,1954.0, , ,10.0, ,14739.0, , ,-1.6, ,29.0, ,170.0, ,7.0, 
8586,29.85,,20130316.0,-7.8, ,18.0, ,1.7, ,35.0, , , , , , , ,AA, ,50.0, ,29.85, ,BKN085 OVC120, ,29.82, ,11.0,2054.0, , ,10.0, ,14739.0, , ,-1.5, ,29.0, ,170.0, ,6.0, 
8587,29.87,,20130316.0,-7.2, ,19.0, ,1.1, ,34.0, , , , , , , ,AA, ,54.0, ,29.87, ,FEW030 BKN080 OVC100, ,29.84, ,11.0,2154.0, , ,10.0, ,14739.0, , ,-1.7, ,29.0, ,150.0, ,5.0, 
8588,29.88,,20130316.0,-7.2, ,19.0, ,0.0, ,32.0, , , , , , , ,AA, ,59.0, ,29.88, ,SCT100, ,29.85, ,11.0,2254.0, , ,10.0, ,14739.0, , ,-2.4, ,28.0, ,100.0, ,3.0, 
8589,29.89,,20130316.0,-11.1, ,12.0, ,-0.6, ,31.0, , , , , , , ,AA, ,45.0, ,29.89, ,FEW100, ,29.86, ,11.0,2354.0, , ,10.0, ,14739.0, , ,-3.7, ,25.0, ,20.0, ,10.0, 
8590,29.9,,20130317.0,-11.1, ,12.0, ,-1.7, ,29.0, , , , , , , ,AA, ,49.0, ,29.9, ,CLR, ,29.87, ,11.0,54.0, , ,10.0, ,14739.0, , ,-4.4, ,24.0, ,10.0, ,6.0, 
8591,29.9,,20130317.0,-11.7, ,11.0, ,-1.1, ,30.0, , , , , , , ,AA, ,45.0, ,29.9, ,FEW100, ,29.87, ,11.0,154.0, , ,10.0, ,14739.0, , ,-4.2, ,24.0, ,340.0, ,5.0, 
8592,29.9,,20130317.0,-11.7, ,11.0, ,-1.1, ,30.0, , , , , , , ,AA, ,45.0, ,29.9, ,FEW055, ,29.87, ,11.0,254.0, , ,10.0, ,14739.0, , ,-4.2, ,24.0, ,350.0, ,5.0, 
8593,29.93,,20130317.0,-11.7, ,11.0, ,-1.7, ,29.0, , , , , , , ,AA, ,47.0, ,29.92, ,FEW055, ,29.9, ,11.0,354.0, , ,10.0, ,14739.0, , ,-4.6, ,24.0, ,330.0, ,6.0, 
8594,29.94,,20130317.0,-11.7, ,11.0, ,-1.7, ,29.0, , , , , , , ,AA, ,47.0, ,29.94, ,CLR, ,29.91, ,11.0,454.0, , ,10.0, ,14739.0, , ,-4.6, ,24.0, ,330.0, ,7.0, 
8595,29.96,,20130317.0,-11.7, ,11.0, ,-2.2, ,28.0, , , , , , , ,AA, ,49.0, ,29.95, ,FEW037 SCT250 SCT300, ,29.93, ,11.0,554.0, , ,10.0, ,14739.0, , ,-4.9, ,23.0, ,320.0, ,5.0, 
8596,30.0,,20130317.0,-11.1, ,12.0, ,-1.7, ,29.0, , , , , , , ,AA, ,49.0, ,29.99, ,FEW037 SCT100, ,29.97, ,11.0,654.0, , ,10.0, ,14739.0, , ,-4.4, ,24.0, ,290.0, ,9.0, 
8597,30.03,,20130317.0,-11.1, ,12.0, ,-1.1, ,30.0, , , , , , , ,AA, ,47.0, ,30.03, ,FEW041 SCT100 SCT250, ,30.0, ,11.0,754.0, , ,10.0, ,14739.0, , ,-4.1, ,25.0, ,320.0, ,15.0, 
8598,30.04,,20130317.0,-11.7, ,11.0, ,0.0, ,32.0, , , , , , , ,AA, ,42.0, ,30.03, ,FEW041 SCT250 SCT300, ,30.01, ,11.0,854.0, , ,10.0, ,14739.0, , ,-3.5, ,26.0, ,300.0, ,10.0, 
8599,30.03,,20130317.0,-13.3, ,8.0, ,1.1, ,34.0, , , , , , , ,AA, ,34.0, ,30.03, ,FEW055 SCT250 SCT300, ,30.0, ,11.0,954.0,21.0, ,10.0, ,14739.0, , ,-3.1, ,26.0, ,280.0, ,14.0, 
8600,30.04,,20130317.0,-12.2, ,10.0, ,2.8, ,37.0, , , , , , , ,AA, ,33.0, ,30.04, ,FEW055 SCT180 SCT250, ,30.01, ,11.0,1054.0, , ,10.0, ,14739.0, , ,-1.8, ,29.0, ,310.0, ,18.0, 
8601,30.04,,20130317.0,-13.3, ,8.0, ,3.3, ,38.0, , , , , , , ,AA, ,29.0, ,30.03, ,SCT065 SCT250, ,30.01, ,11.0,1154.0,26.0, ,10.0, ,14739.0, , ,-1.7, ,29.0, ,330.0, ,17.0, 
8602,30.03,,20130317.0,-14.4, ,6.0, ,3.3, ,38.0, , , , , , , ,AA, ,26.0, ,30.03, ,SCT070 BKN250, ,30.0, ,11.0,1254.0, , ,10.0, ,14739.0, , ,-1.9, ,28.0, ,320.0, ,18.0, 
8603,30.05,,20130317.0,-15.6, ,4.0, ,3.3, ,38.0, , , , , , , ,AA, ,24.0, ,30.04, ,FEW070 SCT220 OVC250, ,30.02, ,11.0,1354.0,29.0, ,10.0, ,14739.0, , ,-2.1, ,28.0, ,320.0, ,16.0, 
8604,30.07,,20130317.0,-16.7, ,2.0, ,2.2, ,36.0, , , , , , , ,AA, ,24.0, ,30.07, ,FEW070 BKN220 OVC250, ,30.04, ,11.0,1454.0,25.0, ,10.0, ,14739.0, , ,-3.0, ,27.0, ,320.0, ,17.0, 
8605,30.09,,20130317.0,-16.1, ,3.0, ,2.2, ,36.0, , , , , , , ,AA, ,25.0, ,30.09, ,FEW070 SCT220 OVC250, ,30.06, ,11.0,1554.0,22.0, ,10.0, ,14739.0, , ,-2.9, ,27.0, ,300.0, ,16.0, 
8606,30.12,,20130317.0,-15.6, ,4.0, ,2.2, ,36.0, , , , , , , ,AA, ,26.0, ,30.12, ,SCT220 OVC250, ,30.09, ,11.0,1654.0,22.0, ,10.0, ,14739.0, , ,-2.8, ,27.0, ,320.0, ,10.0, 
8607,30.16,,20130317.0,-15.0, ,5.0, ,1.1, ,34.0, , , , , , , ,AA, ,29.0, ,30.15, ,SCT220 BKN250, ,30.13, ,11.0,1754.0, , ,10.0, ,14739.0, , ,-3.4, ,26.0, ,330.0, ,11.0, 
8608,30.2,,20130317.0,-15.6, ,4.0, ,0.6, ,33.0, , , , , , , ,AA, ,29.0, ,30.19, ,FEW220 SCT250, ,30.17, ,11.0,1854.0, , ,10.0, ,14739.0, , ,-3.8, ,25.0, ,330.0, ,11.0, 
8609,30.24,,20130317.0,-15.6, ,4.0, ,0.0, ,32.0, , , , , , , ,AA, ,30.0, ,30.23, ,FEW250, ,30.21, ,11.0,1954.0, , ,10.0, ,14739.0, , ,-4.2, ,24.0, ,340.0, ,10.0, 
8610,30.27,,20130317.0,-15.6, ,4.0, ,-1.1, ,30.0, , , , , , , ,AA, ,33.0, ,30.27, ,FEW250, ,30.24, ,11.0,2054.0, , ,10.0, ,14739.0, , ,-4.9, ,23.0, ,350.0, ,9.0, 
8611,30.3,,20130317.0,-15.6, ,4.0, ,-2.2, ,28.0, , , , , , , ,AA, ,36.0, ,30.3, ,CLR, ,30.27, ,11.0,2154.0, , ,10.0, ,14739.0, , ,-5.7, ,22.0, ,10.0, ,13.0, 
8612,30.33,,20130317.0,-16.7, ,2.0, ,-2.8, ,27.0, , , , , , , ,AA, ,34.0, ,30.32, ,CLR, ,30.3, ,11.0,2254.0, , ,10.0, ,14739.0, , ,-6.2, ,21.0, ,350.0, ,14.0, 
8613,30.35,,20130317.0,-18.3, ,-1.0, ,-3.3, ,26.0, , , , , , , ,AA, ,31.0, ,30.35, ,CLR, ,30.32, ,11.0,2354.0,20.0, ,10.0, ,14739.0, , ,-6.8, ,20.0, ,340.0, ,13.0, 
8614,30.38,,20130318.0,-18.3, ,-1.0, ,-4.4, ,24.0, , , , , , , ,AA, ,33.0, ,30.37, ,CLR, ,30.35, ,11.0,54.0, , ,10.0, ,14739.0, , ,-7.6, ,18.0, ,320.0, ,11.0, 
8615,30.39,,20130318.0,-17.8, ,-0.0, ,-5.0, ,23.0, , , , , , , ,AA, ,36.0, ,30.39, ,CLR, ,30.36, ,11.0,154.0, , ,10.0, ,14739.0, , ,-7.9, ,18.0, ,360.0, ,9.0, 
8616,30.4,,20130318.0,-18.3, ,-1.0, ,-5.6, ,22.0, , , , , , , ,AA, ,36.0, ,30.4, ,CLR, ,30.37, ,11.0,254.0, , ,10.0, ,14739.0, , ,-8.4, ,17.0, ,340.0, ,8.0, 
8617,30.41,,20130318.0,-18.9, ,-2.0, ,-6.1, ,21.0, , , , , , , ,AA, ,36.0, ,30.41, ,CLR, ,30.38, ,11.0,354.0, , ,10.0, ,14739.0, , ,-8.9, ,16.0, ,340.0, ,7.0, 
8618,30.43,,20130318.0,-18.9, ,-2.0, ,-6.1, ,21.0, , , , , , , ,AA, ,36.0, ,30.43, ,CLR, ,30.4, ,11.0,454.0, , ,10.0, ,14739.0, , ,-8.9, ,16.0, ,330.0, ,8.0, 
8619,30.45,,20130318.0,-18.3, ,-1.0, ,-6.1, ,21.0, , , , , , , ,AA, ,38.0, ,30.45, ,FEW060, ,30.42, ,11.0,554.0, , ,10.0, ,14739.0, , ,-8.8, ,16.0, ,330.0, ,8.0, 
8620,30.46,,20130318.0,-18.3, ,-1.0, ,-5.6, ,22.0, , , , , , , ,AA, ,36.0, ,30.46, ,FEW060 SCT250, ,30.43, ,11.0,654.0, , ,10.0, ,14739.0, , ,-8.4, ,17.0, ,340.0, ,8.0, 
8621,30.47,,20130318.0,-18.3, ,-1.0, ,-3.9, ,25.0, , , , , , , ,AA, ,32.0, ,30.46, ,FEW060 SCT250, ,30.44, ,11.0,754.0, , ,10.0, ,14739.0, , ,-7.2, ,19.0, ,330.0, ,5.0, 
8622,30.46,,20130318.0,-17.2, ,1.0, ,-2.8, ,27.0, , , , , , , ,AA, ,32.0, ,30.46, ,BKN250, ,30.43, ,11.0,854.0, , ,10.0, ,14739.0, , ,-6.3, ,21.0, ,0.0, ,0.0, 
8623,30.45,,20130318.0,-13.3, ,8.0, ,-2.8, ,27.0, , , , , , , ,AA, ,44.0, ,30.45, ,BKN250, ,30.42, ,11.0,954.0, , ,10.0, ,14739.0, , ,-5.6, ,22.0, ,130.0, ,6.0, 
8624,30.44,,20130318.0,-12.2, ,10.0, ,-1.7, ,29.0, , , , , , , ,AA, ,45.0, ,30.44, ,BKN250, ,30.41, ,11.0,1054.0, , ,10.0, ,14739.0, , ,-4.7, ,24.0, ,140.0, ,6.0, 
8625,30.42,,20130318.0,-12.8, ,9.0, ,-0.6, ,31.0, , , , , , , ,AA, ,40.0, ,30.42, ,BKN250, ,30.39, ,11.0,1154.0, , ,10.0, ,14739.0, , ,-4.0, ,25.0, ,140.0, ,7.0, 
8626,30.39,,20130318.0,-10.6, ,13.0, ,0.6, ,33.0, , , , , , , ,AA, ,44.0, ,30.39, ,SCT200 OVC250, ,30.36, ,11.0,1254.0, , ,10.0, ,14739.0, , ,-2.8, ,27.0, ,120.0, ,11.0, 
8627,30.37,,20130318.0,-8.3, ,17.0, ,0.0, ,32.0, , , , , , , ,AA, ,54.0, ,30.36, ,BKN200 OVC270, ,30.34, ,11.0,1354.0, , ,10.0, ,14739.0, , ,-2.7, ,27.0, ,120.0, ,13.0, 
8628,30.35,,20130318.0,-7.2, ,19.0, ,0.0, ,32.0, , , , , , , ,AA, ,59.0, ,30.35, ,BKN200 OVC270, ,30.32, ,11.0,1454.0, , ,10.0, ,14739.0, , ,-2.3, ,28.0, ,110.0, ,14.0, 
8629,30.33,,20130318.0,-6.7, ,20.0, ,0.0, ,32.0, , , , , , , ,AA, ,61.0, ,30.33, ,BKN200 OVC270, ,30.3, ,11.0,1554.0, , ,10.0, ,14739.0, , ,-2.2, ,28.0, ,110.0, ,14.0, 
8630,30.31,,20130318.0,-6.7, ,20.0, ,0.6, ,33.0, , , , , , , ,AA, ,59.0, ,30.31, ,BKN200 OVC270, ,30.28, ,11.0,1654.0, , ,10.0, ,14739.0, , ,-1.8, ,29.0, ,120.0, ,14.0, 
8631,30.31,,20130318.0,-7.2, ,19.0, ,0.6, ,33.0, , , , , , , ,AA, ,56.0, ,30.3, ,SCT120 OVC200, ,30.28, ,11.0,1754.0, , ,10.0, ,14739.0, , ,-2.0, ,28.0, ,150.0, ,11.0, 
8632,30.3,,20130318.0,-6.7, ,20.0, ,0.6, ,33.0, , , , , , , ,AA, ,59.0, ,30.29, ,BKN110 OVC180, ,30.27, ,11.0,1854.0, , ,10.0, ,14739.0, , ,-1.8, ,29.0, ,160.0, ,11.0, 
8633,30.29,,20130318.0,-7.2, ,19.0, ,0.6, ,33.0, , , , , , , ,AA, ,56.0, ,30.28, ,BKN075 OVC100, ,30.26, ,11.0,1954.0, , ,10.0, ,14739.0, , ,-2.0, ,28.0, ,160.0, ,14.0, 
8634,30.28,,20130318.0,-7.8, ,18.0, ,0.0, ,32.0, , , , , , , ,AA, ,56.0, ,30.28, ,FEW045 BKN070 OVC120, ,30.25, ,11.0,2054.0, , ,10.0, ,14739.0, , ,-2.5, ,27.0, ,180.0, ,16.0, 
8635,30.29,,20130318.0,-5.0, ,23.0, ,-1.0, ,30.0, , , , , , , ,SP, ,75.0, ,M, ,FEW010 OVC028, ,30.26, ,11.0,2135.0, , ,2.5, ,14739.0,-SN, ,-2.4, ,28.0, ,160.0, ,14.0, 
8636,30.29,,20130318.0,-4.4, ,24.0, ,-1.7, ,29.0, ,  T, , , , , ,AA, ,82.0, ,30.28, ,FEW010 OVC018, ,30.26, ,11.0,2154.0, , ,1.5, ,14739.0,-SN, ,-2.6, ,27.0, ,150.0, ,13.0, 
8637,30.28,,20130318.0,-4.0, ,25.0, ,-2.0, ,28.0, , , , , , , ,SP, ,89.0, ,M, ,FEW008 OVC014, ,30.25, ,11.0,2207.0,21.0, ,1.25, ,14739.0,-SN BR, ,-2.8, ,27.0, ,150.0, ,10.0, 
8638,30.27,,20130318.0,-3.3, ,26.0, ,-1.7, ,29.0, ,0.02, , , , , ,AA, ,89.0, ,30.26, ,FEW006 OVC012, ,30.24, ,11.0,2254.0, , ,1.25, ,14739.0,-SN BR, ,-2.2, ,28.0, ,130.0, ,11.0, 
8639,30.25,,20130318.0,-3.0, ,27.0, ,-2.0, ,28.0, , , , , , , ,SP, ,96.0, ,M, ,SCT006 OVC010, ,30.22, ,11.0,2319.0, , ,0.75, ,14739.0,-SN BR, ,-2.4, ,28.0, ,120.0, ,17.0, 
8640,30.24,,20130318.0,-3.0, ,27.0, ,-1.0, ,30.0, , , , , , , ,SP, ,89.0, ,M, ,BKN007 OVC010, ,30.21, ,11.0,2328.0, , ,0.75, ,14739.0,-SN BR, ,-1.7, ,29.0, ,110.0, ,17.0, 
8641,30.21,,20130318.0,-2.2, ,28.0, ,-1.1, ,30.0, ,0.03, , , , , ,AA, ,92.0, ,30.21, ,BKN007 OVC010, ,30.18, ,11.0,2354.0, , ,0.5, ,14739.0,SN FZFG, ,-1.5, ,29.0, ,100.0, ,18.0, 
8642,30.17,,20130319.0,-1.7, ,29.0, ,-0.6, ,31.0, ,0.03, , , , , ,AA, ,92.0, ,30.16, ,BKN005 OVC010, ,30.14, ,11.0,54.0, , ,0.5, ,14739.0,-SN BR, ,-0.9, ,30.0, ,120.0, ,23.0, 
8643,30.12,,20130319.0,-1.7, ,29.0, ,-0.6, ,31.0, ,0.03, , , , , ,AA, ,92.0, ,30.12, ,BKN006 OVC010, ,30.09, ,11.0,154.0, , ,0.5, ,14739.0,-SN BR, ,-0.9, ,30.0, ,130.0, ,18.0, 
8644,30.11,,20130319.0,-1.1, ,30.0, ,0.0, ,32.0, ,0.02, , , , , ,AA, ,92.0, ,30.11, ,VV005, ,30.08, ,11.0,254.0, , ,0.5, ,14739.0,SN FG, ,-0.4, ,31.0, ,110.0, ,21.0, 
8645,30.08,,20130319.0,-1.0, ,30.0, ,0.0, ,32.0, , , , , , , ,SP, ,92.0, ,M, ,VV007, ,30.05, ,11.0,336.0,31.0, ,1.0, ,14739.0,-SN BR, ,-0.4, ,31.0, ,100.0, ,23.0, 
8646,30.07,,20130319.0,-1.0, ,30.0, ,0.0, ,32.0, , , , , , , ,SP, ,92.0, ,M, ,BKN007 OVC010, ,30.04, ,11.0,345.0,30.0, ,0.75, ,14739.0,-SN BR, ,-0.4, ,31.0, ,100.0, ,24.0, 
8647,30.06,,20130319.0,-0.6, ,31.0, ,0.0, ,32.0, ,0.04, , , , , ,AA, ,96.0, ,30.06, ,BKN007 OVC010, ,30.03, ,11.0,354.0,31.0, ,0.75, ,14739.0,-SN BR, ,-0.2, ,32.0, ,100.0, ,25.0, 
8648,30.07,,20130319.0,-1.0, ,30.0, ,0.0, ,32.0, , , , , , , ,SP, ,92.0, ,M, ,BKN004 OVC010, ,30.04, ,11.0,416.0, , ,0.25, ,14739.0,+SN FG, ,-0.4, ,31.0, ,90.0, ,25.0, 
8649,30.06,,20130319.0,-0.6, ,31.0, ,0.0, ,32.0, ,0.05, , , , , ,AA, ,96.0, ,30.06, ,BKN004 OVC010, ,30.03, ,11.0,454.0,32.0, ,0.75, ,14739.0,-SN BR, ,-0.2, ,32.0, ,90.0, ,26.0, 
8650,30.03,,20130319.0,-1.0, ,30.0, ,0.0, ,32.0, , , , , , , ,SP, ,92.0, ,M, ,OVC006, ,30.0, ,11.0,552.0,32.0, ,0.75, ,14739.0,-SN BR, ,-0.4, ,31.0, ,90.0, ,26.0, 
8651,30.03,,20130319.0,-0.6, ,31.0, ,0.0, ,32.0, ,0.02, , , , , ,AA, ,96.0, ,30.03, ,OVC006, ,30.0, ,11.0,554.0,32.0, ,0.75, ,14739.0,-SN BR, ,-0.2, ,32.0, ,90.0, ,28.0, 
8652,30.01,,20130319.0,0.0, ,32.0, ,0.0, ,32.0, ,0.02, , , , , ,AA, ,100.0, ,30.0, ,BKN006 OVC011, ,29.98, ,11.0,654.0,33.0, ,0.75, ,14739.0,-SNPL BR, ,0.0, ,32.0, ,100.0, ,28.0, 
8653,29.99,,20130319.0,0.0, ,32.0, ,1.0, ,34.0, , , , , , , ,SP, ,92.0, ,M, ,SCT006 BKN011 OVC019, ,29.96, ,11.0,715.0, , ,0.75, ,14739.0,-SNPL BR, ,0.6, ,33.0, ,90.0, ,23.0, 
8654,29.99,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,BKN006 BKN011 OVC017, ,29.96, ,11.0,730.0,30.0, ,0.75, ,14739.0,-SNPL BR, ,1.1, ,34.0, ,90.0, ,25.0, 
8655,29.98,,20130319.0,0.0, ,32.0, ,1.0, ,34.0, , , , , , , ,SP, ,92.0, ,M, ,BKN008 OVC015, ,29.95, ,11.0,738.0,33.0, ,1.5, ,14739.0,-SNPL BR, ,0.6, ,33.0, ,90.0, ,25.0, 
8656,29.97,,20130319.0,0.6, ,33.0, ,0.6, ,33.0, ,0.01, , , , , ,AA, ,100.0, ,29.96, ,BKN008 OVC013, ,29.94, ,11.0,754.0,32.0, ,1.5, ,14739.0,-SNPL BR, ,0.5, ,33.0, ,90.0, ,28.0, 
8657,29.95,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,OVC008, ,29.92, ,11.0,825.0,32.0, ,2.0, ,14739.0,-PLRA BR, ,1.1, ,34.0, ,80.0, ,26.0, 
8658,29.93,,20130319.0,0.6, ,33.0, ,1.1, ,34.0, ,0.03, , , , , ,AA, ,96.0, ,29.93, ,BKN006 OVC011, ,29.9, ,11.0,854.0,32.0, ,1.75, ,14739.0,-PLRA BR, ,0.8, ,34.0, ,80.0, ,25.0, 
8659,29.93,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,BKN006 OVC011, ,29.9, ,11.0,901.0, , ,2.0, ,14739.0,-PLRA BR, ,1.1, ,34.0, ,80.0, ,24.0, 
8660,29.91,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,OVC006, ,29.88, ,11.0,923.0,33.0, ,1.75, ,14739.0,-PLRA BR, ,1.1, ,34.0, ,80.0, ,24.0, 
8661,29.89,,20130319.0,0.6, ,33.0, ,1.1, ,34.0, ,0.07, , , , , ,AA, ,96.0, ,29.89, ,BKN006 OVC012, ,29.86, ,11.0,954.0,33.0, ,1.75, ,14739.0,PLRA BR, ,0.8, ,34.0, ,80.0, ,25.0, 
8662,29.87,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,BKN006 OVC011, ,29.84, ,11.0,1031.0, , ,2.0, ,14739.0,-PLRA BR, ,1.1, ,34.0, ,80.0, ,25.0, 
8663,29.85,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,BKN006 OVC012, ,29.82, ,11.0,1052.0,33.0, ,1.75, ,14739.0,-RA BR, ,1.1, ,34.0, ,80.0, ,26.0, 
8664,29.85,,20130319.0,0.6, ,33.0, ,1.1, ,34.0, ,0.02, , , , , ,AA, ,96.0, ,29.85, ,OVC006, ,29.82, ,11.0,1054.0, , ,2.0, ,14739.0,-RA BR, ,0.8, ,34.0, ,80.0, ,26.0, 
8665,29.82,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,BKN006 OVC011, ,29.79, ,11.0,1126.0, , ,3.0, ,14739.0,-RA BR, ,1.1, ,34.0, ,70.0, ,24.0, 
8666,29.8,,20130319.0,1.1, ,34.0, ,1.7, ,35.0, ,0.01, , , , , ,AA, ,96.0, ,29.8, ,OVC008, ,29.77, ,11.0,1154.0,32.0, ,4.0, ,14739.0,-RA BR, ,1.4, ,35.0, ,70.0, ,25.0, 
8667,29.77,,20130319.0,1.0, ,34.0, ,2.0, ,36.0, , , , , , , ,SP, ,92.0, ,M, ,OVC008, ,29.74, ,11.0,1229.0,32.0, ,2.0, ,14739.0,-RA BR, ,1.7, ,35.0, ,70.0, ,24.0, 
8668,29.75,,20130319.0,1.0, ,34.0, ,2.0, ,36.0, , , , , , , ,SP, ,92.0, ,M, ,OVC008, ,29.72, ,11.0,1243.0, , ,1.75, ,14739.0,-DZ BR, ,1.7, ,35.0, ,70.0, ,26.0, 
8669,29.74,,20130319.0,1.0, ,34.0, ,2.0, ,36.0, , , , , , , ,SP, ,92.0, ,M, ,OVC008, ,29.71, ,11.0,1252.0,34.0, ,2.0, ,14739.0,-DZ BR, ,1.7, ,35.0, ,70.0, ,25.0, 
8670,29.74,,20130319.0,1.1, ,34.0, ,1.7, ,35.0, ,  T, , , , , ,AA, ,96.0, ,29.74, ,OVC008, ,29.71, ,11.0,1254.0,32.0, ,2.0, ,14739.0,-DZ BR, ,1.4, ,35.0, ,70.0, ,24.0, 
8671,29.71,,20130319.0,1.0, ,34.0, ,2.0, ,36.0, , , , , , , ,SP, ,92.0, ,M, ,OVC008, ,29.68, ,11.0,1307.0,36.0, ,1.5, ,14739.0,-RA BR, ,1.7, ,35.0, ,70.0, ,28.0, 
8672,29.69,,20130319.0,1.7, ,35.0, ,2.2, ,36.0, ,0.05, , , , , ,AA, ,96.0, ,29.68, ,OVC008, ,29.66, ,11.0,1354.0,30.0, ,1.25, ,14739.0,RA BR, ,1.9, ,36.0, ,60.0, ,20.0, 
8673,29.72,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,FEW008 OVC010, ,29.69, ,11.0,1431.0, , ,1.5, ,14739.0,RA BR, ,1.1, ,34.0, ,30.0, ,17.0, 
8674,29.7,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,BKN006 OVC010, ,29.67, ,11.0,1443.0, , ,1.75, ,14739.0,-SNRA BR, ,1.1, ,34.0, ,30.0, ,21.0, 
8675,29.7,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,BKN006 OVC012, ,29.67, ,11.0,1452.0, , ,2.0, ,14739.0,-SNRA BR, ,1.1, ,34.0, ,30.0, ,18.0, 
8676,29.7,,20130319.0,0.6, ,33.0, ,1.1, ,34.0, ,0.18, , , , , ,AA, ,96.0, ,29.7, ,BKN006 OVC012, ,29.67, ,11.0,1454.0, , ,2.0, ,14739.0,-SNRA BR, ,0.8, ,34.0, ,20.0, ,20.0, 
8677,29.7,,20130319.0,0.0, ,32.0, ,0.0, ,32.0, , , , , , , ,SP, ,100.0, ,M, ,BKN005 OVC011, ,29.67, ,11.0,1514.0, , ,1.5, ,14739.0,-SN BR, ,0.0, ,32.0, ,350.0, ,11.0, 
8678,29.64,,20130319.0,0.0, ,32.0, ,0.0, ,32.0, , , , , , , ,SP, ,100.0, ,M, ,BKN005 OVC011, ,29.61, ,11.0,1531.0,31.0, ,1.0, ,14739.0,-SN BR, ,0.0, ,32.0, ,40.0, ,26.0, 
8679,29.63,,20130319.0,1.0, ,34.0, ,1.0, ,34.0, , , , , , , ,SP, ,100.0, ,M, ,BKN005 OVC011, ,29.6, ,11.0,1539.0,33.0, ,0.75, ,14739.0,-SN BR, ,1.1, ,34.0, ,40.0, ,28.0, 
8680,29.63,,20130319.0,0.0, ,32.0, ,1.0, ,34.0, , , , , , , ,SP, ,92.0, ,M, ,BKN005 OVC013, ,29.6, ,11.0,1550.0,33.0, ,1.25, ,14739.0,-SNRA BR, ,0.6, ,33.0, ,40.0, ,25.0, 
8681,29.63,,20130319.0,0.0, ,32.0, ,0.6, ,33.0, ,0.06, , , , , ,AA, ,96.0, ,29.63, ,BKN005 OVC013, ,29.6, ,11.0,1554.0,33.0, ,1.75, ,14739.0,-SNRA BR, ,0.3, ,33.0, ,40.0, ,24.0, 
8682,29.63,,20130319.0,0.0, ,32.0, ,1.0, ,34.0, , , , , , , ,SP, ,92.0, ,M, ,BKN005 OVC013, ,29.6, ,11.0,1602.0,31.0, ,3.0, ,14739.0,-SNRA BR, ,0.6, ,33.0, ,40.0, ,25.0, 
8683,29.61,,20130319.0,0.0, ,32.0, ,1.1, ,34.0, ,  T, , , , , ,AA, ,92.0, ,29.6, ,OVC009, ,29.58, ,11.0,1654.0,33.0, ,10.0, ,14739.0, , ,0.6, ,33.0, ,30.0, ,26.0, 
